Wort;Positive;Negative;Zorn;Erwartung;Ekel;Furcht;Freude;Traurigkeit;Überraschung;Vertrauen
Symmetrie;1;0;0;0;0;0;1;0;0;1
symmetrisch;1;0;0;0;0;0;0;0;0;0
Sympathie;1;0;0;0;0;0;0;1;0;0
sympathisch;1;0;0;0;0;1;1;1;0;1
sympathisieren;0;0;0;0;0;0;0;1;0;0
Symphonie;1;0;0;1;0;0;1;0;0;0
Symptom;0;1;0;0;0;0;0;0;0;0
synchronisieren;1;0;0;1;0;0;1;0;1;1
synergistisch;1;0;0;0;0;0;0;0;0;1
Synode;1;0;0;0;0;0;0;0;0;1
System;0;0;0;0;0;0;0;0;0;1
Tabak;0;1;0;0;0;0;0;0;0;0
tabellarisch;0;0;0;1;0;0;0;0;0;0
Tabu;0;1;0;0;1;1;0;0;0;0
Tadel;0;1;0;0;0;0;0;0;0;0
tadellos;1;0;0;0;0;0;0;0;0;0
tadeln;0;1;0;0;0;0;0;0;0;0
Tafel;0;0;0;1;0;0;0;0;0;0
Tagebuch;1;0;0;0;0;0;1;0;0;1
täglich;0;0;0;1;0;0;0;0;0;0
Taifun;0;1;0;0;0;1;0;0;0;0
Takt;1;0;0;0;0;0;0;0;0;0
Taktik;0;0;0;0;0;1;0;0;0;1
Talent;1;0;0;0;0;0;0;0;0;0
talentiert;1;0;0;0;0;0;0;0;0;0
Talisman;1;0;0;0;0;0;0;0;0;0
Talons;0;1;1;0;0;1;0;0;0;0
Tandem;0;0;0;0;0;0;0;0;0;1
Tante;1;0;0;0;0;0;0;0;0;1
tanzen;1;0;0;0;0;0;1;0;0;1
tapfer;1;0;0;0;0;0;0;0;0;0
Tapferkeit;1;0;0;0;0;0;0;0;0;1
Tarif;0;1;1;0;1;0;0;0;0;0
tarnen;0;0;0;0;0;0;0;0;1;0
Tarnung;0;0;0;0;0;0;0;0;1;0
Taschenrechner;1;0;0;0;0;0;0;0;0;1
tastbar;0;0;0;0;0;0;0;0;1;0
Tat;0;0;0;0;0;0;0;0;0;1
tatenlos;0;1;0;0;0;0;0;0;0;0
Täter;0;1;1;0;1;1;0;1;0;0
tatkräftig;1;0;0;0;0;0;1;0;0;1
Tatsache;0;0;0;0;0;0;0;0;0;1
tatsächlich;1;0;0;0;0;0;0;0;0;0
taub;1;1;0;1;0;0;1;0;0;1
Taubheit;0;1;0;0;0;0;0;1;0;0
tauchen;1;0;0;1;0;1;1;0;1;1
Taufe;1;0;0;0;0;0;1;0;0;0
Tausch;0;0;0;0;0;0;0;0;0;1
täuschen;0;1;1;0;1;0;0;1;0;1
Täuschung;0;1;1;0;0;1;0;1;0;0
Taxi;1;0;0;0;0;0;0;0;0;0
Technologie;1;0;0;0;0;0;0;0;0;0
Teig;0;1;1;0;0;1;0;0;0;0
teilen;0;1;0;0;0;0;0;0;0;0
teilend;1;0;0;0;0;0;0;0;1;0
teilhaben;1;0;0;0;0;0;0;0;0;1
Teilnahme;0;0;0;1;0;0;0;0;0;0
teilnahmslos;0;1;0;0;0;1;0;1;0;0
temperiert;1;0;0;0;0;0;0;0;0;0
Terminal;0;1;0;0;0;1;0;1;0;0
Termite;0;1;0;0;1;0;0;0;0;0
Terror;0;1;0;0;0;1;0;0;0;0
terrorisieren;0;1;1;0;0;1;0;1;0;0
Terrorismus;0;1;1;0;1;1;0;1;0;0
Terrorist;0;1;1;0;1;1;0;1;1;0
Testament;0;0;0;1;0;0;0;0;0;1
Testamentsvollstrecker;0;0;0;0;0;0;0;0;0;1
Tetanus;0;1;0;0;1;0;0;0;0;0
teuer;0;1;0;0;0;0;0;0;0;0
Teuerung;0;1;0;0;0;0;0;0;0;0
Teufel;0;1;1;1;1;1;0;1;0;0
Teufelskreis;0;1;0;0;0;0;0;0;0;0
teuflisch;0;1;1;0;1;1;0;0;0;0
Theismus;0;1;0;0;1;0;0;0;0;0
theokratisch;0;1;1;0;0;1;0;1;0;1
Theologie;0;0;0;1;0;0;0;0;0;0
theologisch;0;0;0;0;0;0;0;0;0;1
theoretisch;1;0;0;0;0;0;0;0;0;0
Theorie;0;0;0;1;0;0;0;0;0;1
Therapeutikum;1;0;0;0;0;0;0;0;0;0
therapeutisch;1;0;0;0;0;0;1;0;0;1
Thermoelement;0;0;0;1;0;0;0;0;0;0
Thermometer;0;0;0;0;0;0;0;0;0;1
Thrash;0;1;1;0;1;1;0;1;0;0
thrash;0;1;1;0;1;1;0;1;0;0
Thron;1;0;0;0;0;0;0;0;0;1
tief;1;0;0;0;0;0;0;0;0;1
Tiefland;0;1;0;0;0;0;0;0;0;0
Tier;0;1;1;0;0;1;0;1;0;0
tierisch;1;0;0;0;0;0;0;0;0;0
Tierkrankheit;0;1;1;0;0;1;0;1;0;0
tintenfisch;0;0;0;0;1;0;0;0;0;0
Tirade;0;1;1;0;1;0;0;0;0;0
Titel;1;0;0;0;0;0;0;0;0;1
Toast;1;0;0;0;0;0;1;0;0;0
Tochter;1;0;0;0;0;0;1;0;0;0
Tod;0;1;1;1;1;1;0;1;1;0
todesfee;0;1;1;0;1;1;0;1;0;0
Todesopfer;0;1;0;0;0;1;0;1;0;0
tödlich;0;1;1;0;1;1;0;1;0;0
Toilette;0;1;0;0;1;0;0;0;0;0
tolerant;1;0;0;0;0;0;0;0;0;0
tolerieren;0;1;1;0;0;0;0;1;0;0
toll;1;0;0;0;0;0;0;0;0;0
tollpatschig;0;1;1;0;1;0;0;0;0;0
Tollwut;0;1;0;0;0;0;0;0;0;0
tollwütig;0;1;1;1;1;1;0;1;0;0
Tölpel;0;1;0;0;0;0;0;0;0;0
tölpelhaft;0;1;0;0;0;0;0;0;0;0
Top;1;0;0;0;0;0;0;0;0;0
Tor;0;0;0;0;0;0;0;0;0;1
Torheit;0;1;0;0;0;0;0;0;0;0
töricht;0;1;0;0;0;0;0;0;0;0
Tornado;0;0;0;0;0;1;0;0;0;0
Torpedo;0;1;1;0;0;0;0;0;0;0
Tortur;0;1;1;0;0;0;0;0;1;0
tot;0;1;0;0;0;0;0;0;0;0
töten;0;1;0;0;0;1;0;1;0;0
Totenglocke;0;1;0;0;0;1;0;1;0;0
Totgeburt;0;1;0;0;0;0;0;1;0;0
Totschlag;0;1;1;0;1;1;0;1;1;0
Tötung;0;1;1;0;0;1;0;1;0;0
Toxin;0;1;0;0;0;1;0;0;0;0
traditionell;1;0;0;0;0;0;0;0;0;0
tragbar;1;0;0;0;0;0;0;0;0;0
träge;0;1;0;0;0;0;0;1;0;0
tragen;0;1;0;0;0;0;0;1;0;1
Träger;1;1;0;0;0;0;0;0;0;1
Trägheit;0;1;0;0;0;0;0;0;0;0
tragisch;0;1;0;0;0;0;0;0;0;0
Tragödie;0;1;0;0;0;1;0;1;0;0
Trainer;0;0;0;0;0;0;0;0;0;1
trainieren;1;0;0;1;0;0;0;0;0;0
Trakt;0;0;0;0;0;1;0;0;0;0
Tramp;0;1;0;0;1;1;0;1;0;0
Trance;0;1;0;0;0;0;0;0;0;0
Transaktion;0;0;0;0;0;0;0;0;0;1
Transkript;0;0;0;0;0;0;0;0;0;1
transzendental;1;0;0;0;0;0;0;0;0;0
Transzendenz;1;0;0;1;0;0;1;0;1;1
trashig;0;1;0;0;1;0;0;0;0;0
Trauer;0;1;0;0;0;1;0;1;0;0
traueren;0;1;0;0;0;1;0;1;0;0
Trauerfall;0;1;0;0;0;0;0;1;0;0
traumatisch;0;1;1;0;0;1;0;1;0;0
traumatisierend;0;1;1;0;0;1;0;1;0;0
Träumerei;1;0;0;0;0;0;1;0;0;1
traumhaft;1;0;0;1;0;0;1;0;0;0
traurig;0;1;1;0;0;1;0;1;0;0
Traurigkeit;0;1;0;0;0;0;0;1;0;1
Travestie;0;1;0;0;1;1;0;1;0;0
treffend;1;0;0;0;0;0;0;0;0;0
treibend;0;1;0;1;0;1;0;1;0;0
Tremor;0;1;1;1;0;1;0;1;0;0
Trend;1;0;0;0;0;0;0;0;0;0
trennen;0;1;1;0;1;0;0;1;0;0
Trennung;0;1;0;0;0;0;0;0;0;0
treten;0;0;1;0;0;0;0;0;0;0
treu;1;0;0;0;0;1;1;0;1;1
Treue;1;0;0;0;0;0;0;0;0;0
Treuhänder;0;0;0;0;0;0;0;0;0;1
treulos;0;1;0;0;0;0;0;1;0;0
Tribun;0;0;0;0;0;0;0;0;0;1
Tribut;1;0;0;0;0;0;0;0;0;0
Trick;0;1;1;0;1;1;0;1;1;0
Trigonometrie;1;0;0;0;0;0;0;0;0;0
trinkbar;1;0;0;0;0;0;0;0;0;0
trinken;0;1;0;0;0;0;0;0;0;0
Tripper;0;1;1;0;1;1;0;1;0;0
Triumph;1;0;0;1;0;0;1;0;0;0
triumphierend;1;0;0;1;0;0;1;0;0;1
trocken;0;1;0;0;0;0;0;1;0;0
Trockenfäule;0;1;0;0;1;1;0;1;0;0
Troll;0;1;1;0;0;1;0;0;0;0
Trompete;0;1;0;0;0;0;0;0;0;0
Trophäe;1;0;0;1;0;0;1;0;1;1
Trost;1;0;0;0;0;0;0;0;0;0
trostlos;0;1;0;0;0;0;0;1;0;0
Trottel;0;1;1;0;0;0;0;0;1;0
Trotz;0;1;1;0;1;1;0;0;0;0
trotzen;0;1;1;0;0;1;0;1;1;0
trotzig;0;1;1;0;0;0;0;0;0;0
trüb;0;1;0;0;1;0;0;1;0;0
trüben;0;1;0;0;0;0;0;1;0;0
Trübsal;0;1;0;0;0;0;0;0;0;0
trübselig;0;1;0;0;0;0;0;1;0;0
Trübung;0;1;0;0;0;1;0;0;0;0
trügerisch;0;1;1;0;0;0;0;0;0;0
Trümmer;0;1;0;0;1;0;0;0;0;0
Trumpf;0;0;0;0;0;0;0;0;1;0
Trunkenheit;0;1;0;0;0;0;0;0;0;0
Tschüss;0;0;0;1;0;0;0;0;0;0
Tücke;0;1;0;1;0;1;0;1;0;0
tückisch;0;1;1;0;1;1;0;0;0;0
Tugend;1;0;0;0;0;0;0;0;0;1
tugendhaft;1;0;0;0;0;0;1;0;0;1
tummeln;1;0;0;0;0;0;1;0;0;0
Tumor;0;1;0;0;0;1;0;1;0;0
Tumult;0;1;1;0;0;1;0;0;1;0
Tupfer;0;1;0;0;0;0;0;0;0;0
turbulent;0;1;0;0;0;1;0;0;0;0
Turbulenz;0;1;1;0;0;1;0;0;0;0
Turm;1;1;1;0;1;0;0;0;0;0
Turner;1;0;0;0;0;0;0;0;0;0
Tutor;1;0;0;0;0;0;0;0;0;0
Tyrann;0;1;1;0;1;1;0;1;0;0
Tyrannei;0;1;0;0;0;1;0;1;0;0
tyrannisch;0;1;1;0;1;1;0;0;0;0
übel;0;1;0;0;1;0;0;1;0;0
Übel;0;1;0;0;0;0;0;0;0;0
Übelkeit;0;1;0;0;1;0;0;0;0;0
üben;1;0;0;0;0;0;1;0;1;1
überbezahlen;0;1;0;0;0;0;0;0;0;0
Überdosis;0;1;0;0;0;0;0;0;0;0
überdrüssig;0;1;1;0;1;1;0;0;0;0
Übereinstimmung;1;0;0;0;0;0;0;0;0;1
Überfall;0;1;1;0;0;1;0;0;1;0
überfallen;0;1;0;0;0;0;0;0;0;0
überfällig;0;1;0;1;0;0;0;1;1;0
überflüssig;0;1;0;0;0;0;0;0;0;0
überfordern;0;1;0;0;0;1;0;1;0;0
überführen;0;1;1;0;1;1;0;1;0;0
Überführung;0;0;0;0;0;0;0;0;0;1
Übergabe;0;1;0;0;0;0;0;1;0;0
Übergewicht;0;0;0;0;0;0;0;0;0;1
übergewichtig;0;1;0;0;0;0;0;0;0;0
überglücklich;1;0;0;0;0;0;1;0;0;0
Überladung;0;1;0;0;0;0;0;0;0;0
Überlast;0;1;0;0;0;0;0;1;0;0
überlasten;0;1;0;0;0;0;0;1;0;0
überlaufen;0;1;0;0;0;0;0;0;0;0
Überläufer;0;1;0;0;0;1;0;0;0;0
überleben;1;0;0;0;0;0;0;0;0;0
überlegen;1;0;0;0;0;0;0;0;0;0
Überlegenheit;1;0;0;0;0;0;0;0;0;0
Übermaß;0;1;0;0;0;0;0;0;0;0
übermäßig;0;1;0;0;0;0;0;0;0;0
übermensch;1;0;0;0;0;0;1;0;0;1
Übermensch;1;0;0;0;0;0;1;0;0;1
übermenschlich;1;0;0;0;0;0;0;0;0;0
übermütig;1;0;0;0;0;0;0;0;0;0
Überprüfung;1;1;0;0;0;0;0;0;0;1
überragend;1;0;0;0;0;0;0;0;0;0
überraschen;1;0;0;0;0;0;0;0;1;0
überraschend;1;0;0;0;0;0;0;0;1;0
überraschenderweise;0;0;0;1;0;0;0;0;1;0
überrascht;0;0;0;0;0;0;0;0;1;0
Überraschung;1;0;0;0;0;1;1;0;1;0
überreden;0;0;0;0;0;0;0;0;0;1
Überrest;1;1;0;0;1;1;0;0;0;1
überschätzen;0;0;0;0;0;0;0;0;1;0
überschätzt;0;1;0;0;0;0;0;0;0;0
überschäumend;1;0;0;0;0;0;0;0;0;0
überschreiten;1;0;0;1;0;0;1;0;0;0
Überschreitung;0;1;0;0;0;0;0;0;0;0
Überschuß;0;1;0;0;0;0;0;0;0;0
Überschwang;1;0;0;0;0;0;1;0;0;0
überschwänglich;1;0;0;0;0;0;1;0;0;0
übersehen;0;1;0;0;0;0;0;0;0;0
Übersetzung;0;0;0;0;0;0;0;0;0;1
übersichtlich;1;0;0;0;0;0;0;0;0;0
überspringen;0;1;0;0;0;0;0;0;0;0
überteuet;0;1;1;0;1;0;0;1;0;0
überteuert;0;1;1;0;1;0;0;1;0;0
Übertragung;0;1;0;0;0;0;0;0;0;0
übertreffen;1;0;0;1;0;0;1;0;1;1
übertreffend;1;0;0;0;0;0;0;0;0;0
übertreiben;0;1;1;0;0;0;0;0;0;0
Übertreibung;0;1;1;0;0;0;0;0;0;0
übertreten;0;1;0;0;0;0;0;0;0;0
Übertretung;0;1;1;0;0;0;0;0;0;0
übertrieben;0;1;0;0;0;0;0;0;0;0
übertrumpfen;1;0;0;1;0;0;0;0;0;0
Überwachung;0;0;0;0;0;1;0;0;0;0
überwältigen;0;1;0;0;0;0;0;1;0;0
überwältigend;1;1;1;0;0;1;0;0;0;0
überwuchern;0;1;0;0;0;0;0;0;0;0
überzeugen;1;0;0;1;0;0;0;0;0;1
überzeugend;1;0;0;0;0;0;0;0;0;1
Überzeugung;0;1;0;0;0;0;0;0;0;0
überziehen;0;1;0;0;0;0;0;0;0;0
Uhr;0;0;0;1;0;1;0;0;0;0
Ultimatum;0;1;1;0;0;1;0;0;0;0
Umarmung;1;0;0;1;0;0;1;0;1;1
umbringen;0;1;0;0;0;1;0;1;0;0
Umbruch;0;1;1;0;0;1;0;1;0;0
umfangreich;1;0;0;0;0;0;0;0;0;0
umfassend;1;0;0;0;0;0;0;0;0;0
Umfrage;0;0;0;0;0;0;0;0;0;1
Umgang;0;0;0;0;0;0;0;0;0;1
umgänglich;1;0;0;0;0;0;0;0;0;0
umgeben;1;1;0;1;0;0;0;0;0;0
Umgehung;1;1;0;0;0;0;0;0;0;0
umgestalten;1;0;0;0;0;0;0;0;0;0
Umkehrung;0;1;1;0;1;0;0;0;1;0
umkommen;0;1;0;0;0;1;0;1;0;0
Umleitung;1;0;0;0;0;0;0;0;1;0
umsetzbar;0;1;1;0;1;0;0;0;0;0
umsichtig;1;0;0;0;0;0;0;0;0;1
umständlich;0;1;0;0;0;0;0;0;0;0
umstritten;0;1;1;0;0;0;0;0;0;0
umstürzen;0;1;0;0;0;0;0;0;0;0
Umtausch;0;1;0;0;0;0;0;0;0;0
umwerfend;1;0;0;0;0;0;0;0;0;0
Unabhängigkeit;1;0;0;1;0;0;1;0;1;1
unachtsam;0;1;0;0;0;0;0;0;0;0
unangemessen;0;1;1;0;1;0;0;1;0;0
unangenehm;0;1;0;0;1;0;0;1;0;0
unansehnlich;0;1;0;0;1;0;0;0;0;0
unanständig;0;1;0;0;1;0;0;0;0;0
Unanständigkeit;0;0;1;0;1;0;0;0;0;0
unattraktiv;0;1;0;0;1;0;0;1;0;0
unaufhörlich;0;1;0;0;0;0;0;0;0;0
Unaufmerksamkeit;0;1;1;0;0;0;0;0;0;0
unaufrichtig;0;1;0;0;1;0;0;0;0;0
unauslöschlich;1;0;0;0;0;0;0;0;0;1
unbarmherzig;0;1;0;0;0;0;0;0;0;0
unbeabsichtigt;0;1;0;0;0;0;0;0;1;0
unbedacht;0;1;0;0;0;0;0;0;0;0
unbedeutend;0;1;1;0;0;0;0;1;0;0
unbeeindruckt;0;1;0;0;0;0;0;0;0;0
unbefriedigend;0;1;0;0;0;0;0;0;0;0
unbefriedigt;0;1;0;0;0;0;0;0;0;0
unbegrenzt;1;0;0;0;0;0;0;0;0;0
unbegründet;0;1;0;0;0;0;0;0;0;0
Unbehagen;0;1;0;1;0;0;0;1;0;0
unbehaglich;0;1;0;1;0;0;0;1;0;0
Unbeholfenheit;0;1;0;0;1;1;0;1;0;0
unbekannt;0;1;0;1;0;1;0;0;0;0
unbekümmert;1;0;0;0;0;0;0;0;0;1
unbeliebt;0;1;0;0;0;0;0;0;0;0
unbequem;0;1;0;0;0;0;0;0;0;0
unberechenbar;0;1;0;1;1;0;0;1;1;1
unberechtigt;0;1;0;0;0;0;0;0;0;0
unberührt;1;0;0;0;0;0;0;0;0;0
unbeschreiblich;1;0;0;0;0;0;0;0;0;0
unbeschwert;1;0;0;0;0;0;0;0;0;1
unbesonnen;0;1;0;0;1;0;0;0;0;0
unbestätigt;0;0;0;0;0;0;0;1;0;0
unbestimmt;0;1;0;0;0;0;0;0;0;0
unbestreitbar;1;0;0;0;0;0;0;0;0;1
unbestritten;1;0;0;0;0;0;0;0;0;1
unbesungen;0;1;0;0;0;0;0;0;0;0
unbeteiligt;0;1;0;0;0;0;0;1;0;0
unbewacht;0;0;0;0;0;0;0;0;1;0
unbeweglich;1;1;0;0;0;0;0;0;0;1
unbewiesen;0;1;0;0;0;0;0;0;0;0
unbezahlbar;1;0;0;0;0;0;0;0;0;0
unbezahlt;0;1;1;0;0;0;0;1;0;0
unbezähmbar;1;0;0;0;0;1;0;0;0;0
unblutig;1;0;0;0;0;0;0;0;0;0
unbrauchbar;0;1;0;0;0;0;0;0;0;0
undankbar;0;1;1;0;1;0;0;0;0;0
undemokratisch;0;1;0;0;0;0;0;0;0;0
undenkbar;0;1;1;0;1;1;0;0;0;0
undeutlich;0;1;0;0;0;0;0;0;0;0
undicht;0;1;0;0;0;0;0;0;0;0
undurchdringlich;0;0;0;0;0;0;0;0;0;1
undurchführbar;0;1;0;0;0;0;0;0;0;0
undurchlässig;1;0;1;0;0;1;0;0;0;0
undurchsichtig;0;1;0;0;0;0;0;0;0;0
uneben;0;1;0;0;0;0;0;0;0;0
unecht;0;1;0;0;1;0;0;0;0;0
unehrlich;0;1;1;0;1;0;0;1;0;0
Unehrlichkeit;0;1;0;0;1;0;0;0;0;0
uneingeweihen;0;1;0;0;0;0;0;0;0;0
uneingeweiht;0;1;0;0;0;0;0;0;0;0
Uneinigkeit;0;1;1;0;0;0;0;1;0;0
unendlich;1;0;0;0;0;0;0;0;0;0
Unendlichkeit;1;0;0;1;0;0;1;0;0;1
unentdeckt;0;0;0;0;0;0;0;0;1;0
unentschieden;0;1;0;1;0;1;0;0;0;0
unentschlossen;0;1;0;0;0;0;0;0;0;0
Unentschlossenheit;0;1;0;0;0;0;0;0;0;0
unentschuldbar;0;1;1;0;1;0;0;1;0;0
unerbittlich;0;1;0;0;0;0;0;0;0;0
unerfahren;0;1;0;0;0;0;0;0;0;0
Unerfahrenheit;0;1;0;0;0;0;0;0;0;0
unerfreulich;0;1;1;0;1;0;0;0;0;0
unerfüllt;0;1;1;1;0;0;0;1;1;0
unerklärlich;0;1;0;0;0;0;0;0;1;0
unerklärt;0;1;0;1;0;0;0;1;0;0
unerlässlich;1;0;0;0;0;0;0;0;0;1
unerlaubt;0;1;1;0;1;1;0;0;0;0
unerreichbar;0;1;1;0;0;0;0;1;0;0
unerschrocken;1;0;0;0;0;0;0;0;0;0
unerschütterlich;1;0;0;0;0;0;0;0;0;1
unerträglich;0;1;1;0;1;0;0;1;0;0
unerwartet;1;1;0;1;0;1;1;0;1;0
unerwidert;0;1;0;0;0;0;0;1;0;0
unerwünscht;0;1;1;0;1;1;0;1;0;0
unfähig;0;1;0;0;0;0;0;1;0;0
Unfähigkeit;0;1;0;0;0;0;0;1;0;0
unfair;0;1;1;0;1;0;0;1;0;0
Unfall;0;1;0;0;0;1;0;1;1;0
Unfallopfer;0;1;1;0;0;1;0;1;0;0
unfehlbar;1;0;0;0;0;0;0;0;0;0
Unfehlbarkeit;0;0;0;0;0;0;0;0;0;1
unflätig;0;1;0;0;0;0;0;0;0;0
unfreiwillig;0;1;0;0;0;0;0;0;0;0
unfreundlich;0;1;1;0;1;1;0;1;0;0
Unfreundlichkeit;0;1;0;0;0;0;0;0;0;0
unfruchtbar;0;1;0;0;0;0;0;1;0;0
Unfruchtbarkeit;0;1;0;0;0;0;0;1;0;0
Unfug;0;1;0;0;0;0;0;0;0;0
ungebeten;0;0;0;0;0;0;0;1;0;0
ungebildet;0;1;0;0;0;0;0;1;0;0
ungeboren;0;1;0;0;0;0;0;0;0;0
ungebrochen;1;0;0;0;0;0;0;0;0;1
ungebunden;0;1;0;0;0;0;0;0;0;0
Ungeduld;0;1;0;0;0;0;0;0;0;0
ungeduldig;0;1;0;1;0;0;0;0;0;0
ungeeignet;0;1;0;0;0;0;0;0;0;0
ungehalten;0;1;1;0;0;0;0;0;0;0
ungeheuerlich;0;1;1;0;1;0;0;0;0;0
Ungeheuerlichkeit;0;1;1;0;1;1;0;0;1;0
Ungehorsam;0;1;1;0;1;0;0;0;0;0
ungeliebt;0;1;0;0;0;0;0;0;0;0
ungelöst;0;0;0;1;0;0;0;0;0;0
ungemütlich;0;1;1;0;0;0;0;1;0;0
Ungenau;0;1;0;0;0;0;0;0;0;0
ungenau;0;1;0;0;0;0;0;0;0;0
ungenügend;0;1;0;0;1;0;0;0;0;0
ungeordnet;0;1;0;0;0;0;0;0;0;0
ungeprüft;0;0;0;1;0;0;0;0;0;0
ungerecht;0;1;1;0;0;0;0;0;0;0
ungerechtfertigt;0;1;0;0;0;0;0;0;0;0
Ungerechtigkeit;0;1;1;0;1;0;0;1;0;0
Ungeschicklichkeit;0;1;0;0;1;0;0;0;0;0
ungeschickt;0;1;1;0;1;0;0;0;0;0
ungeschlagen;1;1;0;1;0;0;1;1;1;0
ungeschützt;0;1;0;0;0;0;0;0;0;0
ungesetzlich;0;1;1;0;1;1;0;1;0;0
ungestüm;1;1;1;1;0;0;1;0;0;0
ungesund;0;1;0;0;1;1;0;1;0;0
ungeteilt;1;0;0;0;0;0;0;0;0;0
Ungetüm;0;1;0;0;0;1;0;0;0;0
ungewasch;0;1;0;0;1;0;0;0;0;0
ungewollt;0;1;0;0;0;0;0;0;0;0
ungezähmen;0;1;0;0;0;0;0;0;0;0
ungezähmt;0;1;0;0;0;0;0;0;0;0
Ungeziefer;0;1;1;0;1;1;0;0;0;0
ungezogen;0;1;0;0;0;0;0;0;0;0
ungezügelt;1;1;1;1;0;1;0;0;1;0
ungezwungen;1;0;0;0;0;0;1;0;0;0
Unglaube;0;1;0;0;0;0;0;0;0;0
ungläubig;0;1;1;0;1;1;0;0;0;0
unglaublich;1;0;0;0;0;0;1;0;1;0
unglaubwürdig;0;1;0;0;0;0;0;0;0;0
ungleich;0;1;1;0;1;1;0;1;0;0
Ungleichheit;0;1;1;0;1;1;0;1;0;0
Unglück;0;1;1;0;0;1;0;1;0;0
unglücklich;0;1;1;0;1;1;0;1;0;0
ungültig;0;1;0;0;0;0;0;1;0;0
Ungültigkeitserklärung;0;1;0;0;0;0;0;0;0;0
ungünstig;0;1;1;0;1;0;0;1;0;0
unhaltbar;0;1;0;0;0;1;0;0;0;0
unheilbar;0;1;1;0;1;1;0;1;0;0
unheilig;0;1;0;0;0;1;0;0;0;0
unheimlich;0;1;1;0;1;1;0;0;1;0
unhöflich;0;1;0;0;1;0;0;0;0;0
uninformiert;0;1;0;0;0;0;0;0;0;0
uninspiriert;0;1;0;0;0;0;0;1;0;0
uninteressant;0;1;0;0;0;0;0;1;0;0
uninteressiert;0;1;0;0;0;0;0;1;0;0
Universität;1;0;0;1;0;0;0;0;0;0
unkalkulierbar;0;1;0;0;0;0;0;0;0;0
unklar;0;1;0;0;1;0;0;0;0;0
unklug;0;1;0;0;0;0;0;1;0;0
unkontrollierbar;0;1;1;1;0;0;0;0;1;0
unkontrolliert;0;1;0;0;0;0;0;0;0;0
unkorrekt;0;1;0;0;0;0;0;0;0;0
Unkraut;0;1;0;0;0;0;0;1;0;0
unkritisch;0;1;0;0;0;0;0;0;0;0
unleserlich;0;1;0;0;0;0;0;0;0;0
unlogisch;0;1;0;0;0;0;0;0;0;0
unmenschlich;0;1;1;0;1;1;0;1;0;0
Unmenschlichkeit;0;1;0;0;0;0;0;1;0;0
unmittelbar;0;0;0;1;0;1;0;0;0;0
Unmittelbarkeit;0;0;0;0;0;0;0;0;1;0
unmöblieren;0;1;0;0;0;0;0;0;0;0
unmöglich;0;1;0;0;0;0;0;1;0;0
Unmoral;0;1;1;0;1;0;0;0;0;0
unmoralisch;0;1;1;0;1;1;0;1;0;0
Unmut;0;1;0;0;1;0;0;0;0;0
unnachahmlich;1;0;0;0;0;0;0;0;0;1
unnachgiebig;0;1;0;0;0;0;0;0;0;0
unnahbar;0;1;0;0;1;0;0;0;0;0
unnatürlich;0;1;0;0;1;1;0;0;0;0
unnötig;0;1;0;0;0;0;0;0;0;0
unnütz;0;1;0;0;0;0;0;0;0;0
unordentlich;0;1;0;0;1;0;0;0;0;0
Unordnung;0;1;0;0;0;0;0;0;0;0
unorganisiert;0;1;0;0;0;0;0;0;0;0
unparteiisch;1;0;0;0;0;0;0;0;0;1
Unparteilichkeit;1;0;0;0;0;0;0;0;0;1
unpassend;0;1;1;0;0;0;0;0;0;0
unpassierbar;0;1;0;0;0;0;0;0;0;0
unpopulär;0;1;0;0;1;0;0;1;0;0
unpraktisch;0;1;0;0;0;0;0;0;0;0
unprätentiös;1;0;0;0;0;0;0;0;0;0
unproduktiv;0;1;0;0;0;0;0;0;0;0
unqualifiziert;0;1;0;0;0;0;0;0;0;0
Unrecht;0;1;1;0;0;1;0;1;0;0
unredlich;0;1;0;0;0;0;0;0;0;0
Unregelmäßigkeit;0;1;0;0;0;0;0;0;0;0
unreif;0;1;1;1;0;0;0;0;0;0
unrein;0;1;0;0;1;0;0;0;0;0
unrentabel;0;1;0;0;0;0;0;0;0;0
Unruhe;0;0;0;1;0;1;0;1;0;0
unruhig;0;1;0;0;1;1;0;0;0;0
unsachgemäß;0;1;0;0;0;0;0;0;0;0
unsagbar;1;1;0;0;0;1;0;0;0;0
unsäglich;0;1;0;0;0;0;0;0;0;0
unsauber;0;1;0;0;0;0;0;0;0;0
unscharf;0;1;0;0;0;0;0;0;0;0
Unschicklichkeit;0;1;0;0;0;0;0;0;0;0
unschlüssig;0;1;0;0;0;1;0;0;0;0
unschön;0;1;0;0;0;0;0;0;0;0
Unschuld;1;0;0;0;0;0;0;0;0;0
unschuldig;1;0;0;0;0;0;0;0;0;1
unseriös;0;1;1;0;0;0;0;0;0;0
unsicher;0;1;1;0;1;1;0;1;1;0
Unsicherheit;0;1;0;0;0;1;0;0;0;0
Unsinn;0;1;0;0;0;0;0;0;0;0
unsinnig;0;1;0;0;0;0;0;1;0;0
unsozial;0;1;1;0;1;1;0;1;0;0
unsportlich;0;1;0;0;0;0;0;0;0;0
unsterblich;1;0;0;1;0;0;1;1;0;1
Unsterblichkeit;0;0;0;1;0;0;0;0;0;0
Unstetigkeit;0;1;0;0;0;0;0;0;0;0
unsympathisch;0;1;1;0;0;0;0;0;0;0
untadelig;1;0;0;0;0;0;0;0;0;0
